feature_pair,feature_a,feature_b,schemas_with_pair,schemas_without_pair,support,timeout_with_pair,timeout_without_pair,timeout_denominator_with,timeout_denominator_without,timeout_rate_with,timeout_rate_without,lift,delta,eligible_lift
has_maxProperties__AND__has_not,has_maxProperties,has_not,1,4959,0.000201613,0,190,1,4959,0,0.0383142,0,-0.0383142,false
has_maxProperties__AND__has_propertyNames,has_maxProperties,has_propertyNames,1,4959,0.000201613,0,190,1,4959,0,0.0383142,0,-0.0383142,false
has_maximum__AND__has_propertyNames,has_maximum,has_propertyNames,1,4959,0.000201613,0,190,1,4959,0,0.0383142,0,-0.0383142,false
has_multipleOf__AND__has_not,has_multipleOf,has_not,1,4959,0.000201613,0,190,1,4959,0,0.0383142,0,-0.0383142,false
has_multipleOf__AND__has_propertyNames,has_multipleOf,has_propertyNames,1,4959,0.000201613,0,190,1,4959,0,0.0383142,0,-0.0383142,false
has_const__AND__has_maxItems,has_const,has_maxItems,2,4958,0.000403226,0,190,2,4958,0,0.0383219,0,-0.0383219,false
has_const__AND__has_maxProperties,has_const,has_maxProperties,2,4958,0.000403226,0,190,2,4958,0,0.0383219,0,-0.0383219,false
has_const__AND__has_multipleOf,has_const,has_multipleOf,2,4958,0.000403226,0,190,2,4958,0,0.0383219,0,-0.0383219,false
has_content__AND__has_required,has_content,has_required,2,4958,0.000403226,0,190,2,4958,0,0.0383219,0,-0.0383219,false
has_exclusiveMinimum__AND__has_maxLength,has_exclusiveMinimum,has_maxLength,2,4958,0.000403226,0,190,2,4958,0,0.0383219,0,-0.0383219,false
has_exclusiveMinimum__AND__has_maximum,has_exclusiveMinimum,has_maximum,2,4958,0.000403226,0,190,2,4958,0,0.0383219,0,-0.0383219,false
has_if_then_else__AND__has_minLength,has_if_then_else,has_minLength,2,4958,0.000403226,0,190,2,4958,0,0.0383219,0,-0.0383219,false
has_maxProperties__AND__has_maximum,has_maxProperties,has_maximum,2,4958,0.000403226,0,190,2,4958,0,0.0383219,0,-0.0383219,false
has_maxProperties__AND__has_minLength,has_maxProperties,has_minLength,2,4958,0.000403226,0,190,2,4958,0,0.0383219,0,-0.0383219,false
has_minLength__AND__has_propertyNames,has_minLength,has_propertyNames,2,4958,0.000403226,0,190,2,4958,0,0.0383219,0,-0.0383219,false
has_minProperties__AND__has_propertyNames,has_minProperties,has_propertyNames,2,4958,0.000403226,0,190,2,4958,0,0.0383219,0,-0.0383219,false
has_not__AND__has_propertyNames,has_not,has_propertyNames,2,4958,0.000403226,0,190,2,4958,0,0.0383219,0,-0.0383219,false
has_allOf__AND__has_maxProperties,has_allOf,has_maxProperties,3,4957,0.000604839,0,190,3,4957,0,0.0383296,0,-0.0383296,false
has_const__AND__has_minLength,has_const,has_minLength,3,4957,0.000604839,0,190,3,4957,0,0.0383296,0,-0.0383296,false
has_content__AND__has_default,has_content,has_default,3,4957,0.000604839,0,190,3,4957,0,0.0383296,0,-0.0383296,false
has_content__AND__has_maxLength,has_content,has_maxLength,3,4957,0.000604839,0,190,3,4957,0,0.0383296,0,-0.0383296,false
has_content__AND__has_oneOf,has_content,has_oneOf,3,4957,0.000604839,0,190,3,4957,0,0.0383296,0,-0.0383296,false
has_content__AND__has_properties,has_content,has_properties,3,4957,0.000604839,0,190,3,4957,0,0.0383296,0,-0.0383296,false
has_content__AND__has_type,has_content,has_type,3,4957,0.000604839,0,190,3,4957,0,0.0383296,0,-0.0383296,false
has_default__AND__has_if_then_else,has_default,has_if_then_else,3,4957,0.000604839,0,190,3,4957,0,0.0383296,0,-0.0383296,false
has_exclusiveMinimum__AND__has_maxItems,has_exclusiveMinimum,has_maxItems,3,4957,0.000604839,0,190,3,4957,0,0.0383296,0,-0.0383296,false
has_exclusiveMinimum__AND__has_pattern,has_exclusiveMinimum,has_pattern,3,4957,0.000604839,0,190,3,4957,0,0.0383296,0,-0.0383296,false
has_if_then_else__AND__has_not,has_if_then_else,has_not,3,4957,0.000604839,0,190,3,4957,0,0.0383296,0,-0.0383296,false
has_if_then_else__AND__has_oneOf,has_if_then_else,has_oneOf,3,4957,0.000604839,0,190,3,4957,0,0.0383296,0,-0.0383296,false
has_if_then_else__AND__has_propertyNames,has_if_then_else,has_propertyNames,3,4957,0.000604839,0,190,3,4957,0,0.0383296,0,-0.0383296,false
has_maxItems__AND__has_maxProperties,has_maxItems,has_maxProperties,3,4957,0.000604839,0,190,3,4957,0,0.0383296,0,-0.0383296,false
has_maxLength__AND__has_maxProperties,has_maxLength,has_maxProperties,3,4957,0.000604839,0,190,3,4957,0,0.0383296,0,-0.0383296,false
has_maxProperties__AND__has_minimum,has_maxProperties,has_minimum,3,4957,0.000604839,0,190,3,4957,0,0.0383296,0,-0.0383296,false
has_minItems__AND__has_propertyNames,has_minItems,has_propertyNames,3,4957,0.000604839,0,190,3,4957,0,0.0383296,0,-0.0383296,false
has_minProperties__AND__has_multipleOf,has_minProperties,has_multipleOf,3,4957,0.000604839,0,190,3,4957,0,0.0383296,0,-0.0383296,false
has_oneOf__AND__has_propertyNames,has_oneOf,has_propertyNames,3,4957,0.000604839,0,190,3,4957,0,0.0383296,0,-0.0383296,false
has_allOf__AND__has_if_then_else,has_allOf,has_if_then_else,4,4956,0.000806452,0,190,4,4956,0,0.0383374,0,-0.0383374,false
has_anyOf__AND__has_multipleOf,has_anyOf,has_multipleOf,4,4956,0.000806452,0,190,4,4956,0,0.0383374,0,-0.0383374,false
has_const__AND__has_propertyNames,has_const,has_propertyNames,4,4956,0.000806452,0,190,4,4956,0,0.0383374,0,-0.0383374,false
has_default__AND__has_exclusiveMinimum,has_default,has_exclusiveMinimum,4,4956,0.000806452,0,190,4,4956,0,0.0383374,0,-0.0383374,false
has_default__AND__has_propertyNames,has_default,has_propertyNames,4,4956,0.000806452,0,190,4,4956,0,0.0383374,0,-0.0383374,false
has_if_then_else__AND__has_minItems,has_if_then_else,has_minItems,4,4956,0.000806452,0,190,4,4956,0,0.0383374,0,-0.0383374,false
has_minimum__AND__has_propertyNames,has_minimum,has_propertyNames,4,4956,0.000806452,0,190,4,4956,0,0.0383374,0,-0.0383374,false
