feature_pair,feature_a,feature_b,schemas_with_pair,schemas_without_pair,support,over_with_pair,over_without_pair,over_denominator_with,over_denominator_without,over_rate_with,over_rate_without,lift,delta,eligible_lift
has_exclusiveMinimum__AND__has_ref,has_exclusiveMinimum,has_ref,7,4953,0.00141129,11,4800,12,7833,0.916667,0.612792,1.49589,0.303875,false
has_const__AND__has_pattern,has_const,has_pattern,12,4948,0.00241935,17,4794,19,7826,0.894737,0.612573,1.46062,0.282163,false
has_allOf__AND__has_multipleOf,has_allOf,has_multipleOf,5,4955,0.00100806,8,4803,9,7836,0.888889,0.61294,1.4502,0.275949,false
has_defs__AND__has_multipleOf,has_defs,has_multipleOf,9,4951,0.00181452,15,4796,17,7828,0.882353,0.612672,1.44017,0.26968,false
has_multipleOf__AND__has_ref,has_multipleOf,has_ref,9,4951,0.00181452,15,4796,17,7828,0.882353,0.612672,1.44017,0.26968,false
has_boolean_schema__AND__has_exclusiveMinimum,has_boolean_schema,has_exclusiveMinimum,5,4955,0.00100806,7,4804,8,7837,0.875,0.61299,1.42743,0.26201,false
has_exclusiveMinimum__AND__has_minItems,has_exclusiveMinimum,has_minItems,9,4951,0.00181452,12,4799,14,7831,0.857143,0.612821,1.39868,0.244322,false
has_anyOf__AND__has_multipleOf,has_anyOf,has_multipleOf,4,4956,0.000806452,6,4805,7,7838,0.857143,0.613039,1.39819,0.244104,false
has_exclusiveMinimum__AND__has_items,has_exclusiveMinimum,has_items,11,4949,0.00221774,15,4796,18,7827,0.833333,0.612751,1.35999,0.220583,false
has_const__AND__has_maxLength,has_const,has_maxLength,3,4957,0.000604839,4,4807,5,7840,0.8,0.613138,1.30476,0.186862,false
has_exclusiveMinimum__AND__has_pattern,has_exclusiveMinimum,has_pattern,3,4957,0.000604839,4,4807,5,7840,0.8,0.613138,1.30476,0.186862,false
has_const__AND__has_minLength,has_const,has_minLength,3,4957,0.000604839,3,4808,4,7841,0.75,0.613187,1.22312,0.136813,false
has_exclusiveMinimum__AND__has_maxItems,has_exclusiveMinimum,has_maxItems,3,4957,0.000604839,3,4808,4,7841,0.75,0.613187,1.22312,0.136813,false
has_exclusiveMinimum__AND__has_maxLength,has_exclusiveMinimum,has_maxLength,2,4958,0.000403226,3,4808,4,7841,0.75,0.613187,1.22312,0.136813,false
has_maxLength__AND__has_multipleOf,has_maxLength,has_multipleOf,10,4950,0.00201613,14,4797,19,7826,0.736842,0.612957,1.20211,0.123885,false
has_enum__AND__has_exclusiveMaximum,has_enum,has_exclusiveMaximum,4,4956,0.000806452,5,4806,7,7838,0.714286,0.613167,1.16491,0.101119,false
has_exclusiveMaximum__AND__has_maxLength,has_exclusiveMaximum,has_maxLength,4,4956,0.000806452,5,4806,7,7838,0.714286,0.613167,1.16491,0.101119,false
has_exclusiveMaximum__AND__has_minLength,has_exclusiveMaximum,has_minLength,4,4956,0.000806452,5,4806,7,7838,0.714286,0.613167,1.16491,0.101119,false
has_exclusiveMaximum__AND__has_pattern,has_exclusiveMaximum,has_pattern,4,4956,0.000806452,5,4806,7,7838,0.714286,0.613167,1.16491,0.101119,false
has_exclusiveMaximum__AND__has_properties,has_exclusiveMaximum,has_properties,4,4956,0.000806452,5,4806,7,7838,0.714286,0.613167,1.16491,0.101119,false
has_exclusiveMaximum__AND__has_required,has_exclusiveMaximum,has_required,4,4956,0.000806452,5,4806,7,7838,0.714286,0.613167,1.16491,0.101119,false
has_exclusiveMaximum__AND__has_type,has_exclusiveMaximum,has_type,4,4956,0.000806452,5,4806,7,7838,0.714286,0.613167,1.16491,0.101119,false
has_maxItems__AND__has_multipleOf,has_maxItems,has_multipleOf,5,4955,0.00100806,7,4804,10,7835,0.7,0.613146,1.14165,0.0868539,false
has_content__AND__has_required,has_content,has_required,2,4958,0.000403226,2,4809,3,7842,0.666667,0.613236,1.08713,0.0534302,false
has_const__AND__has_default,has_const,has_default,10,4950,0.00201613,11,4800,17,7828,0.647059,0.613183,1.05525,0.0338754,false
has_default__AND__has_multipleOf,has_default,has_multipleOf,6,4954,0.00120968,7,4804,11,7834,0.636364,0.613224,1.03773,0.0231392,false
has_exclusiveMinimum__AND__has_oneOf,has_exclusiveMinimum,has_oneOf,5,4955,0.00100806,5,4806,8,7837,0.625,0.613245,1.01917,0.0117551,false
has_exclusiveMinimum__AND__has_required,has_exclusiveMinimum,has_required,11,4949,0.00221774,11,4800,18,7827,0.611111,0.613262,0.996493,-0.00215068,false
has_multipleOf__AND__has_pattern,has_multipleOf,has_pattern,10,4950,0.00201613,11,4800,18,7827,0.611111,0.613262,0.996493,-0.00215068,false
has_content__AND__has_default,has_content,has_default,3,4957,0.000604839,2,4809,5,7840,0.4,0.613393,0.652111,-0.213393,false
has_content__AND__has_maxLength,has_content,has_maxLength,3,4957,0.000604839,2,4809,5,7840,0.4,0.613393,0.652111,-0.213393,false
has_content__AND__has_oneOf,has_content,has_oneOf,3,4957,0.000604839,2,4809,5,7840,0.4,0.613393,0.652111,-0.213393,false
has_content__AND__has_properties,has_content,has_properties,3,4957,0.000604839,2,4809,5,7840,0.4,0.613393,0.652111,-0.213393,false
has_content__AND__has_type,has_content,has_type,3,4957,0.000604839,2,4809,5,7840,0.4,0.613393,0.652111,-0.213393,false
has_exclusiveMinimum__AND__has_minLength,has_exclusiveMinimum,has_minLength,1,4959,0.000201613,0,4811,1,7844,0,0.613335,0,-0.613335,false
has_content__AND__has_enum,has_content,has_enum,1,4959,0.000201613,0,4811,2,7843,0,0.613413,0,-0.613413,false
has_default__AND__has_exclusiveMaximum,has_default,has_exclusiveMaximum,1,4959,0.000201613,0,4811,2,7843,0,0.613413,0,-0.613413,false
has_exclusiveMaximum__AND__has_maximum,has_exclusiveMaximum,has_maximum,1,4959,0.000201613,0,4811,2,7843,0,0.613413,0,-0.613413,false
has_exclusiveMaximum__AND__has_multipleOf,has_exclusiveMaximum,has_multipleOf,1,4959,0.000201613,0,4811,2,7843,0,0.613413,0,-0.613413,false
