schema_id,has_under,has_over,under_test_count,over_test_count,correct_test_count,total_test_count,numeric_keyword_count,numeric_keywords_present,numeric_target_type,numeric_is_in_properties,numeric_property_required,numeric_has_default,numeric_has_min_and_max,numeric_parent_keyword,numeric_depth,patternProperties_occurrence_count,patternProperties_pattern_count,patternProperties_with_properties,patternProperties_has_additionalProperties,additionalProperties_value,patternProperties_regex_has_anchor,patternProperties_regex_has_dotstar,patternProperties_regex_has_alternation,patternProperties_regex_has_charclass,patternProperties_regex_complexity_score,not_count,not_depth_min,not_depth_max,not_depth_avg,not_parent_keyword,not_target_type,not_contains_enum,not_contains_const,not_contains_pattern,not_contains_properties,not_contains_required,not_contains_numeric,not_contains_anyOf,not_contains_allOf,not_contains_oneOf,not_sibling_keyword_count,allOf_count,anyOf_count,oneOf_count,combinator_count,combinator_type,combinator_depth_min,combinator_depth_max,combinator_depth_avg,combinator_branch_count_min,combinator_branch_count_max,combinator_branch_count_avg,branches_have_same_type,branches_conflicting_types,branches_have_required,branches_have_properties,branches_have_not,branches_have_enum,branches_have_const,branches_have_pattern,branches_have_numeric,branches_have_object_bounds,branches_overlapping_properties,object_context_count,object_parent_keyword,object_target_type,object_properties_count_max,object_required_count_max,object_additionalProperties_value,object_has_minProperties,object_has_maxProperties,object_has_min_and_max_properties,object_has_propertyNames,object_required_subset_of_properties,object_depth_max,enum_context_count,enum_target_type,enum_parent_keyword,enum_size_max,enum_contains_null,enum_contains_mixed_types,const_context_count,const_target_type,const_parent_keyword,const_type,string_context_count,string_parent_keyword,string_target_type,string_has_pattern,string_has_minLength,string_has_maxLength,string_has_min_and_max_length,string_has_format,string_format_value,string_pattern_complexity_score,array_context_count,array_parent_keyword,array_target_type,array_items_kind,array_prefixItems_count_max,array_has_minItems,array_has_maxItems,array_has_min_and_max_items,array_has_uniqueItems,array_has_contains,array_has_minContains,array_has_maxContains,complex_keywords_same_node_max,complex_keywords_same_node_avg,local_cooccurrence_pairs,has_minimum,has_maximum,has_exclusiveMinimum,has_exclusiveMaximum,has_multipleOf,has_patternProperties,has_not,has_allOf,has_anyOf,has_oneOf,same_node_not_and_enum,same_node_not_and_type,same_node_not_and_pattern,same_node_allOf_and_not,same_node_allOf_and_required,same_node_allOf_and_properties,same_node_oneOf_and_required,same_node_not_and_properties,same_node_not_and_required,same_node_patternProperties_and_additionalProperties,same_node_properties_and_patternProperties,same_node_properties_and_required,same_node_properties_and_additionalProperties,same_node_minProperties_and_required,same_node_combinator_and_patternProperties,same_node_combinator_and_numeric,same_node_combinator_and_required,same_node_combinator_and_properties,instance_matching_pattern_keys_count_bucket,object_properties_count_bucket,object_required_count_bucket,object_missing_required_count_bucket,object_extra_properties_count_bucket,enum_size_bucket,array_prefixItems_count_bucket,array_invalid_items_count_bucket,not_sibling_keyword_count_bucket,combinator_branch_count_bucket,allOf_satisfied_branch_count_bucket,allOf_satisfied_branch_ratio_bucket,anyOf_satisfied_branch_count_bucket,anyOf_satisfied_branch_ratio_bucket,oneOf_satisfied_branch_count_bucket,oneOf_satisfied_branch_ratio_bucket
Github_medium---o45225.json,false,true,0,1,3,4,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,4,mixed,mixed,5,5,false,false,false,false,false,true,3,0,absent,absent,0,false,false,0,absent,absent,absent,3,properties,string,false,false,false,false,false,absent,0,4,mixed,array,schema,0,false,false,false,false,false,false,false,3,0.625,additionalProperties+items:1|additionalProperties+properties:1|properties+items:1|properties+required:1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,unknown,4-5,4-5,unknown,unknown,0,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_medium---o45226.json,false,true,0,1,3,4,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,10,mixed,mixed,5,5,false,false,false,false,false,true,9,0,absent,absent,0,false,false,0,absent,absent,absent,3,properties,string,false,false,false,false,false,absent,0,4,mixed,array,schema,0,false,false,false,false,false,false,false,3,0.575758,additionalProperties+items:1|additionalProperties+properties:1|properties+items:1|properties+required:4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,unknown,4-5,4-5,unknown,unknown,0,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_medium---o45227.json,false,true,0,1,3,4,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,7,mixed,mixed,4,4,false,false,false,false,false,true,6,0,absent,absent,0,false,false,0,absent,absent,absent,2,properties,string,false,false,false,false,false,absent,0,2,mixed,array,schema,0,false,false,false,false,false,false,false,3,0.521739,additionalProperties+items:1|additionalProperties+properties:1|properties+items:1|properties+required:2,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,unknown,4-5,4-5,unknown,unknown,0,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_medium---o45232.json,false,true,0,1,1,2,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,4,mixed,mixed,3,3,false,false,false,false,false,true,7,0,absent,absent,0,false,false,0,absent,absent,absent,4,properties,string,false,false,false,false,false,absent,0,3,mixed,array,schema,0,false,false,false,false,false,false,false,3,0.916667,additionalProperties+items:1|additionalProperties+properties:1|properties+items:1|properties+required:3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,unknown,3,3,unknown,unknown,0,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_medium---o45263.json,false,true,0,2,3,5,0,,absent,false,false,false,false,absent,0,2,2,false,false,absent,false,false,true,true,40,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,7,mixed,object,5,3,absent,false,false,false,false,true,5,0,absent,absent,0,false,false,0,absent,absent,absent,6,mixed,string,false,false,false,false,false,absent,0,3,mixed,array,schema,0,true,true,true,false,false,false,false,2,0.631579,properties+required:3,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,unknown,4-5,3,unknown,unknown,0,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_medium---o45264.json,false,true,0,2,1,3,0,,absent,false,false,false,false,absent,0,1,1,false,false,absent,false,false,true,true,35,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,4,mixed,object,5,3,absent,false,false,false,false,true,5,0,absent,absent,0,false,false,0,absent,absent,absent,5,mixed,string,false,false,false,false,false,absent,0,2,mixed,array,schema,0,true,true,true,false,false,false,false,2,0.538462,properties+required:2,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,unknown,4-5,3,unknown,unknown,0,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_medium---o45281.json,false,true,0,2,4,6,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,5,mixed,mixed,13,11,absent,false,false,false,false,true,4,1,absent,properties,4,false,false,0,absent,absent,absent,7,mixed,string,false,false,false,false,false,absent,0,2,properties,array,schema,0,false,false,false,false,false,false,false,2,0.344828,properties+required:2,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,unknown,6+,6+,unknown,unknown,4-5,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_medium---o45282.json,false,true,0,2,5,7,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,4,mixed,mixed,13,11,absent,false,false,false,false,true,3,1,absent,properties,4,false,false,0,absent,absent,absent,6,mixed,string,false,false,false,false,false,absent,0,2,properties,array,schema,0,false,false,false,false,false,false,false,2,0.344828,properties+required:3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,unknown,6+,6+,unknown,unknown,4-5,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_medium---o45283.json,false,true,0,2,6,8,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,4,mixed,mixed,14,11,absent,false,false,false,false,true,3,1,absent,properties,4,false,false,0,absent,absent,absent,6,mixed,string,false,false,false,false,false,absent,0,2,properties,array,schema,0,false,false,false,false,false,false,false,2,0.333333,properties+required:3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,unknown,6+,6+,unknown,unknown,4-5,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_medium---o45306.json,false,true,0,2,1,3,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,1,1,oneOf,3,3,3,2,2,2,true,false,false,false,false,false,false,false,false,false,false,6,mixed,object,9,7,absent,false,false,false,false,true,4,0,absent,absent,0,false,false,0,absent,absent,absent,13,properties,string,false,false,false,false,false,absent,0,9,mixed,array,schema,0,true,true,true,false,false,false,false,2,0.5,properties+required:5,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,unknown,6+,6+,unknown,unknown,0,0,unknown,0,2,unknown,0,unknown,0,unknown,0
Github_medium---o45310.json,false,true,0,1,6,7,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,3,mixed,object,3,1,absent,false,false,false,false,true,3,0,absent,absent,0,false,false,0,absent,absent,absent,5,mixed,string,false,false,false,false,false,absent,0,4,properties,other,schema,0,true,false,false,false,false,false,false,2,0.714286,properties+required:3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,unknown,3,1,unknown,unknown,0,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_medium---o45395.json,false,true,0,2,0,2,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,1,root,object,16,2,false,false,false,false,false,true,0,0,absent,absent,0,false,false,0,absent,absent,absent,16,properties,string,false,false,false,false,true,mixed,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,3,0.176471,additionalProperties+properties:1|additionalProperties+required:1|properties+required:1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,unknown,6+,2,unknown,unknown,0,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_medium---o45398.json,false,true,0,2,2,4,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,1,1,oneOf,2,2,2,2,2,2,true,false,false,false,false,false,false,false,false,false,false,1,root,object,16,0,false,false,false,false,false,false,0,2,string,properties,3,false,false,0,absent,absent,absent,11,mixed,string,false,true,true,false,true,mixed,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,3,0.285714,additionalProperties+properties:1|additionalProperties+required:1|properties+required:1,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,unknown,6+,0,unknown,unknown,3,0,unknown,0,2,unknown,0,unknown,0,unknown,0
Github_medium---o45404.json,false,true,0,2,0,2,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,1,root,object,5,0,false,false,false,false,false,false,0,0,absent,absent,0,false,false,0,absent,absent,absent,3,properties,string,false,false,false,false,true,mixed,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,3,0.428571,additionalProperties+properties:1|additionalProperties+required:1|properties+required:1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,unknown,4-5,0,unknown,unknown,0,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_medium---o45405.json,false,true,0,1,1,2,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,1,root,object,9,0,false,false,false,false,false,false,0,1,string,properties,2,false,false,0,absent,absent,absent,5,properties,string,false,false,false,false,true,path,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,3,0.333333,additionalProperties+properties:1|additionalProperties+required:1|properties+required:1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,unknown,6+,0,unknown,unknown,2,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_medium---o45407.json,false,true,0,2,1,3,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,1,root,object,8,0,false,false,false,false,false,false,0,0,absent,absent,0,false,false,0,absent,absent,absent,4,properties,string,false,false,false,false,true,path,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,3,0.272727,additionalProperties+properties:1|additionalProperties+required:1|properties+required:1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,unknown,6+,0,unknown,unknown,0,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_medium---o45486.json,false,false,0,0,7,7,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,3,mixed,object,8,7,absent,false,false,false,false,true,3,0,absent,absent,0,false,false,0,absent,absent,absent,5,properties,string,false,false,false,false,false,absent,0,1,properties,array,schema,0,false,false,false,false,false,false,false,2,0.4375,properties+required:3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,unknown,6+,6+,unknown,unknown,0,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_medium---o45596.json,false,false,0,0,5,5,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,4,mixed,object,15,3,absent,false,false,false,false,true,3,0,absent,absent,0,false,false,0,absent,absent,absent,14,properties,string,false,false,false,false,false,absent,0,1,properties,array,schema,0,false,false,false,false,false,false,false,2,0.227273,properties+required:1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,unknown,6+,3,unknown,unknown,0,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_medium---o45752.json,false,false,0,0,4,4,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,2,mixed,object,22,22,absent,false,false,false,false,true,2,0,absent,absent,0,false,false,0,absent,absent,absent,27,properties,string,false,false,false,false,false,absent,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,2,0.129032,properties+required:2,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,unknown,6+,6+,unknown,unknown,0,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_medium---o45769.json,true,false,3,0,4,7,2,minimum,mixed,true,true,false,false,properties,4,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,3,mixed,object,7,4,absent,false,false,false,false,true,3,0,absent,absent,0,false,false,0,absent,absent,absent,6,mixed,string,false,false,false,false,false,absent,0,2,properties,array,schema,0,false,false,false,false,false,false,false,2,0.466667,properties+required:2,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,unknown,6+,4-5,unknown,unknown,0,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_medium---o45806.json,false,false,0,0,5,5,10,maximum|minimum,number,true,true,false,true,properties,3,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,2,mixed,absent,13,9,absent,false,false,false,false,true,3,5,absent,properties,3,false,false,0,absent,absent,absent,3,mixed,string,false,false,false,false,false,absent,0,3,mixed,array,schema,0,true,true,true,false,false,false,false,2,0.578947,properties+required:1,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,unknown,6+,6+,unknown,unknown,3,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_medium---o45807.json,false,false,0,0,5,5,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,1,items,object,12,7,absent,false,false,false,false,true,1,1,string,properties,2,false,false,0,absent,absent,absent,4,mixed,string,false,false,false,false,false,absent,0,10,mixed,array,schema,0,true,false,false,false,false,false,false,2,0.565217,properties+required:1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,unknown,6+,6+,unknown,unknown,2,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_medium---o46145.json,false,true,0,2,2,4,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,8,8,oneOf,0,9,4.25,2,3,2.25,true,false,true,true,false,true,false,false,false,false,true,39,mixed,object,8,6,false,false,false,false,false,true,11,30,absent,properties,2,false,false,0,absent,absent,absent,57,mixed,string,false,false,false,false,true,uri,0,25,mixed,array,schema,0,false,false,false,false,false,false,false,3,0.727778,additionalProperties+properties:6|additionalProperties+required:6|properties+required:31,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,unknown,6+,6+,unknown,unknown,2,0,unknown,0,3,unknown,0,unknown,0,unknown,0
Github_medium---o46250.json,true,false,1,0,5,6,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,2,mixed,object,6,1,false,false,false,false,false,true,2,0,absent,absent,0,false,false,0,absent,absent,absent,2,properties,string,false,false,false,false,true,date-time,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,3,0.454545,additionalProperties+properties:2|additionalProperties+required:1|properties+required:1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,unknown,6+,1,unknown,unknown,0,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_medium---o46257.json,false,false,0,0,5,5,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,4,mixed,object,3,0,false,false,false,false,false,false,2,0,absent,absent,0,false,false,0,absent,absent,absent,3,properties,string,false,false,false,false,false,absent,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,2,0.533333,additionalProperties+properties:4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,unknown,3,0,unknown,unknown,0,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_medium---o46365.json,false,false,0,0,2,2,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,2,mixed,object,4,2,false,false,false,false,false,true,2,0,absent,absent,0,false,false,0,absent,absent,absent,3,$defs,string,false,false,false,false,false,absent,0,1,properties,array,schema,0,false,false,false,false,false,false,false,3,0.384615,additionalProperties+properties:1|additionalProperties+required:1|properties+required:1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,unknown,4-5,2,unknown,unknown,0,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_medium---o46394.json,false,false,0,0,5,5,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,2,mixed,object,3,2,false,false,false,false,false,true,3,0,absent,absent,0,false,false,0,absent,absent,absent,3,properties,string,true,false,false,false,false,absent,13,1,properties,array,schema,0,false,false,false,false,false,false,false,3,0.875,additionalProperties+properties:1|additionalProperties+required:1|properties+required:2,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,unknown,3,2,unknown,unknown,0,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_medium---o46411.json,false,false,0,0,3,3,10,multipleOf,number,true,false,false,false,properties,2,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,1,root,object,10,0,false,false,false,false,false,false,0,0,absent,absent,0,false,false,0,absent,absent,absent,0,absent,absent,false,false,false,false,false,absent,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,2,0.181818,additionalProperties+properties:1,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,unknown,6+,0,unknown,unknown,0,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_medium---o46412.json,false,false,0,0,3,3,9,multipleOf,number,true,false,false,false,properties,2,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,1,root,object,9,0,false,false,false,false,false,false,0,0,absent,absent,0,false,false,0,absent,absent,absent,0,absent,absent,false,false,false,false,false,absent,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,2,0.2,additionalProperties+properties:1,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,unknown,6+,0,unknown,unknown,0,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_medium---o46413.json,true,false,2,0,2,4,8,multipleOf,number,true,true,false,false,properties,4,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,4,mixed,object,4,3,false,false,false,false,false,true,2,0,absent,absent,0,false,false,0,absent,absent,absent,0,absent,absent,false,false,false,false,false,absent,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,3,0.846154,additionalProperties+properties:3|additionalProperties+required:3|properties+required:4,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,unknown,4-5,3,unknown,unknown,0,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_medium---o46423.json,true,false,1,0,2,3,7,multipleOf,number,true,true,false,false,properties,4,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,4,mixed,object,4,3,false,false,false,false,false,true,2,0,absent,absent,0,false,false,0,absent,absent,absent,0,absent,absent,false,false,false,false,false,absent,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,3,0.916667,additionalProperties+properties:3|additionalProperties+required:3|properties+required:4,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,unknown,4-5,3,unknown,unknown,0,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_medium---o46761.json,false,true,0,2,5,7,2,maximum|minimum,integer,true,true,false,true,properties,4,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,1,0,1,anyOf,4,4,4,3,3,3,true,false,false,false,false,false,false,false,false,false,false,9,mixed,object,6,6,schema,true,false,false,false,true,5,2,string,mixed,30,false,false,0,absent,absent,absent,8,mixed,string,false,true,true,true,true,mixed,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,3,0.84,additionalProperties+minProperties:1|additionalProperties+properties:2|properties+minProperties:2|properties+required:5,true,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,unknown,6+,6+,unknown,unknown,6+,0,unknown,0,3,unknown,0,unknown,0,unknown,0
Github_medium---o46813.json,true,false,4,0,4,8,2,minimum,number,true,true,true,false,properties,4,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,4,mixed,object,7,4,absent,false,false,false,false,true,2,0,absent,absent,0,false,false,0,absent,absent,absent,8,properties,string,false,false,false,false,false,absent,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,2,0.466667,properties+required:3,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,unknown,6+,4-5,unknown,unknown,0,0,unknown,0,0,unknown,0,unknown,0,unknown,0
